uri,prefLabel,definition,altLabel,id
http://vocab.nerc.ac.uk/collection/P01/current/CF060MIX/,"Concentration of 2,2',3,4',5',6-hexachlorobiphenyl {PCB149 CAS 38380-04-0} per unit wet weight of biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: liver]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_PCB149_BE006607,SDN:P01::CF060MIX
http://vocab.nerc.ac.uk/collection/P01/current/FENOXYE6/,Concentration of 2-(4-nonylphenoxy)ethanol {CAS 104-35-8} per unit dry weight of sediment,The quantity or mass of the specified analyte contained in a sample of unsieved sediment normalised to a unit of dry weight.,Conc_104-35-8_drysed,SDN:P01::FENOXYE6
http://vocab.nerc.ac.uk/collection/P01/current/ACTNAE02/,Concentration of total nitrogen {total_N} per unit volume of the atmosphere [aerosol >1um phase] by filtration and elemental analysis,Unavailable,conc_N_aerosol_>1um,SDN:P01::ACTNAE02
http://vocab.nerc.ac.uk/collection/P01/current/SAGEOX04/,Specimen age of Ammodytes tobianus (ITIS: 171676: WoRMS 126752),The mean age of the specimens of the specified organism in the sample.  This could refer to a single individual should the sample size be one.,Age_BE000183,SDN:P01::SAGEOX04
http://vocab.nerc.ac.uk/collection/P01/current/W2931475/,Concentration of dieldrin {CAS 60-57-1} per unit wet weight of biota {Sparus aurata (ITIS: 647901: WoRMS 151523)},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtCAS60-57-1_BE007327,SDN:P01::W2931475
http://vocab.nerc.ac.uk/collection/P01/current/C118WSD2/,Concentration of total manganese {total_Mn CAS 7439-96-5} per unit dry weight of biota {Squalus acanthias (ITIS: 160617: WoRMS 105923) [Subcomponent: muscle tissue]},The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWt_CAS7439-96-5_BE007595,SDN:P01::C118WSD2
http://vocab.nerc.ac.uk/collection/P01/current/PRPCL250/,Proportion by dry weight of particles (2-4um) in the sediment,The weight (normalised by total sample weight) of sediment sample particles with a nominal diameter between 2 and 4 microns,PrSedByWtSiz_2-4um,SDN:P01::PRPCL250
http://vocab.nerc.ac.uk/collection/P01/current/PRSCSSSS/,Proportion by dry weight of particles (2-4um) in the sediment by sieving and settling tube method,Unavailable,PrSedByWtSiz_2-4um_SievSettl,SDN:P01::PRSCSSSS
http://vocab.nerc.ac.uk/collection/P01/current/ZZZZZZ02/,Dummy channel,Unavailable,Dummy,SDN:P01::ZZZZZZ02
http://vocab.nerc.ac.uk/collection/P01/current/W2931387/,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Patella ulyssiponensis (WoRMS 140684) [Subcomponent: flesh]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtpDDD_BE007317,SDN:P01::W2931387
http://vocab.nerc.ac.uk/collection/P01/current/AX40GCD2/,Concentration of tetracontane {C40H82 C40_n-alkane CAS 4181-95-7} per unit volume of the water body [dissolved plus reactive particulate <0.4/0.45um phase] by filtration and gas chromatography,Gas chromatography (0.45um pore filtered),DAX40,SDN:P01::AX40GCD2
http://vocab.nerc.ac.uk/collection/P01/current/PRPCL162/,Proportion by volume of particles (132-153um) in the sediment,The volume (normalised by total sample volume) of sediment sample particles with a nominal diameter between 132 and 153 microns,PrSedByVolSiz_132-153um,SDN:P01::PRPCL162
http://vocab.nerc.ac.uk/collection/P01/current/LCEWAS01/,Eastward velocity of water current (Eulerian measurement) in the water body by shipborne acoustic doppler current profiler (ADCP),Shipborne acoustic doppler current profiler,CurrVelE_ADCP,SDN:P01::LCEWAS01
http://vocab.nerc.ac.uk/collection/P01/current/Z349M01Y/,Abundance of Centropages typicus (ITIS: 85767: WoRMS 104499) [Stage: adult Sex: male] per unit volume of the water body by optical microscopy,Note that adult and C6 mean exactly the same thing for Copepods,Z349M01Y,SDN:P01::Z349M01Y
http://vocab.nerc.ac.uk/collection/P01/current/W2931299/,Concentration of gamma-hexachlorocyclohexane {lindane gamma-HCH CAS 58-89-9} per unit wet weight of biota {Mullus barbatus (ITIS: 169419: WoRMS 126985) [Subcomponent: liver]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtlindane_BE007321,SDN:P01::W2931299
http://vocab.nerc.ac.uk/collection/P01/current/IRRUUV01/,Upwelling vector irradiance as photons of electromagnetic radiation (PAR wavelengths) in the water body by cosine-collector radiometer,Unavailable,EuPAR,SDN:P01::IRRUUV01
http://vocab.nerc.ac.uk/collection/P01/current/PRPCL074/,Proportion by volume of particles (354-420um) in the sediment,The volume (normalised by total sample volume) of sediment sample particles with a nominal diameter between 354 and 420 microns,PrSedByVolSiz_354-420um,SDN:P01::PRPCL074
http://vocab.nerc.ac.uk/collection/P01/current/O495B1B4/,Length (from the front of the eye to the tip of the telson) of Nematoscelis megalops (ITIS: 95542: WoRMS 110695) [Stage: adult Sex: male Subgroup: with spermatophores at the genital aperture or attached to the petasma],Unavailable,LenMean_eye_to_tels_BE006023,SDN:P01::O495B1B4
http://vocab.nerc.ac.uk/collection/P01/current/IC220590/,Concentration of octachlorostyrene {not specified CAS 29082-74-4} per unit mass of lipids in the biota {Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver]},The concentration of the specified analyte in the specified organism or part thereof divided by the concentration of extractable lipids in the same sample.,LNC_OCS_LI_BE006615,SDN:P01::IC220590
http://vocab.nerc.ac.uk/collection/P01/current/P209M00Z/,Abundance of Helicotheca (WoRMS 157438) per unit volume of the water body by optical microscopy,Unavailable,P20900,SDN:P01::P209M00Z
http://vocab.nerc.ac.uk/collection/P01/current/P093M00A/,Abundance of Rhizosolenia (ITIS: 2879: WoRMS 149069) [Size: large] per unit volume of the water body by optical microscopy,Unavailable,P09300A,SDN:P01::P093M00A
http://vocab.nerc.ac.uk/collection/P01/current/P984M00Z/,Abundance of Oscillatoria (ITIS: 917: WoRMS 146549) per unit volume of the water body by optical microscopy,Unavailable,P98400,SDN:P01::P984M00Z
http://vocab.nerc.ac.uk/collection/P01/current/C400E00B/,Biomass as carbon of flagellates [Size: 2-20um Subgroup: heterotrophic] per unit volume of the water body by DAPI/proflavine staining and epifluorescence microscopy and computation of carbon biomass from abundance,Epifluorescence microscopy with DAPI/proflavine stain,HNANFlagBmass,SDN:P01::C400E00B
http://vocab.nerc.ac.uk/collection/P01/current/ZBN01566/,Abundance of Thienemanniella flaviforceps per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN01566,SDN:P01::ZBN01566
http://vocab.nerc.ac.uk/collection/P01/current/ZBN00912/,Abundance of Metridium (ITIS: 52736: WoRMS 100770) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN00912,SDN:P01::ZBN00912
http://vocab.nerc.ac.uk/collection/P01/current/F043GCP3/,Concentration as carbon of 19-methyleicosanoic acid {19-methylarachidic acid CAS 59708-73-5} per unit volume of the water body [particulate >GF/C phase] by filtration and gas chromatography-mass spectrometry,Unavailable,21:0i>GF/C,SDN:P01::F043GCP3
http://vocab.nerc.ac.uk/collection/P01/current/Z350M04I/,Abundance of Lucicutia macrocera (ITIS: 205940: WoRMS 104606) [Stage: adult Sex: male] per unit volume of the water body by optical microscopy,Note that adult and C6 mean exactly the same thing for Copepods,Z350M04I,SDN:P01::Z350M04I
http://vocab.nerc.ac.uk/collection/P01/current/ZBN01478/,Abundance of Sphaeroma rugicauda (ITIS: 206320: WoRMS 146936) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN01478,SDN:P01::ZBN01478
http://vocab.nerc.ac.uk/collection/P01/current/CF106WME/,"Concentration of 2,2',4,5,5'-pentachlorobiphenyl {PCB101 CAS 37680-73-2} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_PCB101_BE006336,SDN:P01::CF106WME
http://vocab.nerc.ac.uk/collection/P01/current/ZBN00824/,Abundance of Limnephilus hirsutus (ITIS: 605508) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN00824,SDN:P01::ZBN00824
http://vocab.nerc.ac.uk/collection/P01/current/Z3B85984/,Length (from the front of the eye to the tip of the telson) of Stylocheiron maximum (ITIS: 95558: WoRMS 110704) [Stage: sub-adult+adult Sex: male Subgroup: without external spermatophores],Unavailable,LenMean_eye-to-tels_BE006070,SDN:P01::Z3B85984
http://vocab.nerc.ac.uk/collection/P01/current/CONGLUL2/,"Concentration of L-glutamic acid (water soluble and hydrolysable) {CAS 56-86-0} per unit volume of the atmosphere [aerosol >GF/F phase] by filtration, water leaching, acid hydrolysis of the leachate and high performance liquid chromatography (HPLC)",Unavailable,glutamic_acid(sol_hydro_L-iso)_air>GF/F_HPLC,SDN:P01::CONGLUL2
http://vocab.nerc.ac.uk/collection/P01/current/CARXHPP1/,"Concentration of unidentified carotene isomer per unit volume of the water body [particulate >GF/F phase] by filtration, acetone extraction and high performance liquid chromatography (HPLC)",The amount (mass or moles) of the specified pigment determined by HPLC assay of a sample collected by dissolution in acetone of the residue collected by GF/F filtration of a known volume of any water body. The quoted value either results from a single determination or the average of replicate determinations.,carotene_water>GF/F_HPLC,SDN:P01::CARXHPP1
http://vocab.nerc.ac.uk/collection/P01/current/ZBN00736/,Abundance of Hygrobates fluviatilis (ITIS: 83303) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN00736,SDN:P01::ZBN00736
http://vocab.nerc.ac.uk/collection/P01/current/ZBN00648/,Abundance of Harmothoe glabra per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN00648,SDN:P01::ZBN00648
http://vocab.nerc.ac.uk/collection/P01/current/W2930910/,"Concentration of 2,3,3',4,4',5-hexachlorobiphenyl {PCB156 CAS 38380-08-4} per unit wet weight of biota {Zoarces viviparus (ITIS: 165324: WoRMS 127123)}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtPCB156_BE006621,SDN:P01::W2930910
http://vocab.nerc.ac.uk/collection/P01/current/C402M02Z/,Biomass as carbon of Pedinella (ITIS: 1784: WoRMS 248148) per unit volume of the water body by optical microscopy and computation of carbon biomass from abundance,Unavailable,Carb_C402M02Z,SDN:P01::C402M02Z
http://vocab.nerc.ac.uk/collection/P01/current/IC000581/,"Concentration of 2,2',4,4',6-pentabromodiphenyl ether {BDE100 CAS 189084-64-8} per unit wet weight of biota {Macoma balthica (ITIS: 567846: WoRMS 141579) [Subcomponent: flesh]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_BD100_SB_BE007128,SDN:P01::IC000581
http://vocab.nerc.ac.uk/collection/P01/current/PSDWCF31/,Concentration of diphenyltin {DPT diphenylstannane CAS 1011-95-6} per unit dry weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue]},The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWtDPT_BE006605,SDN:P01::PSDWCF31
http://vocab.nerc.ac.uk/collection/P01/current/JALYTJX4/,Concentration of palytoxin {CAS 77734-91-9} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: hepatopancreas]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS77734-91-9_BE010316,SDN:P01::JALYTJX4
http://vocab.nerc.ac.uk/collection/P01/current/DIN2TOT3/,Concentration of dinophysistoxin-2 (total) {CAS 139933-46-3} per unit wet weight of biota {Donax trunculus (WoRMS 139602) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS139933-46-3_2tot_BE007121,SDN:P01::DIN2TOT3
http://vocab.nerc.ac.uk/collection/P01/current/W2930822/,Concentration of arsenic {As CAS 7440-38-2} per unit wet weight of biota {Dicentrarchus labrax (ITIS: 170317: WoRMS 126975) [Subcomponent: liver]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtAs_BE007328,SDN:P01::W2930822
http://vocab.nerc.ac.uk/collection/P01/current/IC000493/,Concentration of Perfluorooctanoic acid {CAS 335-67-1} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_PFOA_SB_BE006336,SDN:P01::IC000493
http://vocab.nerc.ac.uk/collection/P01/current/P240M02Z/,Abundance of Mesoporos perforatus (ITIS: 9920: WoRMS 232516) per unit volume of the water body by optical microscopy,Unavailable,P24002,SDN:P01::P240M02Z
http://vocab.nerc.ac.uk/collection/P01/current/W2930734/,"Concentration of 2,3',4,4',5-pentachlorobiphenyl {PCB118 CAS 31508-00-6} per unit wet weight of biota {Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtPCB118_BE007133,SDN:P01::W2930734
http://vocab.nerc.ac.uk/collection/P01/current/HCMR0018/,Concentration of zirconium {Zr CAS 7440-67-7} per unit dry weight of sediment <63um,The quantity or mass of the specified analyte contained in a dried subsample of sediment that passes through a 63 micron sieve.,Zr_sed<63um,SDN:P01::HCMR0018
http://vocab.nerc.ac.uk/collection/P01/current/VN2SECO8/,Concentration of 7-epi-pectenotoxin-2 seco acid {CAS 212502-88-0} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS212502-88-0_BE006336,SDN:P01::VN2SECO8
http://vocab.nerc.ac.uk/collection/P01/current/Z1LCB189/,"Concentration of 2,3,3',4,4',5,5'-heptachlorobiphenyl {PCB189 CAS 39635-31-9} per unit mass of lipids in the biota {Halichoerus grypus (ITIS: 180653: WoRMS 137080) [Stage: post-weaned pup Sex: male Subcomponent: blubber Subgroup: alive]} by Soxhlet extraction and gas chromatography-mass spectrometry and lipid normalisation (wet weight cct/lipid proportion) and weaning correction",Unavailable,LNC_PCB189_BE006430,SDN:P01::Z1LCB189
http://vocab.nerc.ac.uk/collection/P01/current/C160M00Z/,Biomass as carbon of Diatoma (ITIS: 3214: WoRMS 149013) per unit volume of the water body by optical microscopy and computation of carbon biomass from abundance,Unavailable,Carb_C160M00Z,SDN:P01::C160M00Z
http://vocab.nerc.ac.uk/collection/P01/current/W2930646/,"Concentration of 2,2',5,5'-tetrachlorobiphenyl {PCB52 CAS 35693-99-3} per unit wet weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436)}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtPCB52_BE002366,SDN:P01::W2930646
http://vocab.nerc.ac.uk/collection/P01/current/YTPSUSSE/,Concentration standard error of yttrium {Y CAS 7440-65-5} per unit volume of the water body [particulate 0.8-51um phase] by acid leaching of filter residue and inductively-coupled plasma mass spectrometry,The standard error of the mean (defined as the standard deviation divided by the square root of the sample size) of multiple determinations of the specified phenomenon.,SEPartY_0.8-51um_ICPMS,SDN:P01::YTPSUSSE
